index,name,layer,family,role,offset,end,size_bytes,size_mib,size_gib,shape,type
419,blk.19.attn_k_norm.weight,19,norm_scale,norm,10780972736,10780973760,1024,0.0009765625,9.5367431640625e-07,256,0
420,blk.19.attn_norm.weight,19,norm_scale,norm,10780973760,10780985024,11264,0.0107421875,1.049041748046875e-05,2816,0
421,blk.19.attn_output.weight,19,attention,attn_output,10780985024,10787473088,6488064,6.1875,0.00604248046875,4096x2816,12
422,blk.19.attn_q.weight,19,attention,attn_q,10787473088,10793961152,6488064,6.1875,0.00604248046875,2816x4096,12
423,blk.19.attn_q_norm.weight,19,norm_scale,norm,10793961152,10793962176,1024,0.0009765625,9.5367431640625e-07,256,0
424,blk.19.attn_v.weight,19,attention,attn_v,10793962176,10797206208,3244032,3.09375,0.003021240234375,2816x2048,12
425,blk.19.ffn_down.weight,19,shared_ffn,shared_ffn_down,10797206208,10801295040,4088832,3.8994140625,0.0038080215454101562,2112x2816,6
426,blk.19.ffn_down_exps.scale,19,moe_expert,expert_down_scale,10801295040,10801295552,512,0.00048828125,4.76837158203125e-07,128,0
427,blk.19.ffn_down_exps.weight,19,moe_expert,expert_down,10801295552,10975752384,174456832,166.375,0.1624755859375,704x2816x128,6
428,blk.19.ffn_gate.weight,19,shared_ffn,shared_ffn_gate,10975752384,10979097792,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
429,blk.19.ffn_gate_inp.scale,19,moe_router,router_scale,10979097792,10979109056,11264,0.0107421875,1.049041748046875e-05,2816,0
430,blk.19.ffn_gate_inp.weight,19,moe_router,router_weight,10979109056,10980550848,1441792,1.375,0.0013427734375,2816x128,0
431,blk.19.ffn_gate_up_exps.weight,19,moe_expert,expert_gate_up,10980550848,11266025664,285474816,272.25,0.265869140625,2816x1408x128,12
432,blk.19.ffn_norm.weight,19,norm_scale,norm,11266025664,11266036928,11264,0.0107421875,1.049041748046875e-05,2816,0
433,blk.19.ffn_up.weight,19,shared_ffn,shared_ffn_up,11266036928,11269382336,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
434,blk.19.layer_output_scale.weight,19,norm_scale,layer_output_scale,11269382336,11269382340,4,3.814697265625e-06,3.725290298461914e-09,1,0
435,blk.19.post_attention_norm.weight,19,norm_scale,norm,11269382368,11269393632,11264,0.0107421875,1.049041748046875e-05,2816,0
436,blk.19.post_ffw_norm.weight,19,norm_scale,norm,11269393632,11269404896,11264,0.0107421875,1.049041748046875e-05,2816,0
437,blk.19.post_ffw_norm_1.weight,19,norm_scale,norm,11269404896,11269416160,11264,0.0107421875,1.049041748046875e-05,2816,0
438,blk.19.post_ffw_norm_2.weight,19,norm_scale,norm,11269416160,11269427424,11264,0.0107421875,1.049041748046875e-05,2816,0
439,blk.19.pre_ffw_norm_2.weight,19,norm_scale,norm,11269427424,11269438688,11264,0.0107421875,1.049041748046875e-05,2816,0
440,blk.20.attn_k.weight,20,attention,attn_k,11269438688,11272682720,3244032,3.09375,0.003021240234375,2816x2048,12
441,blk.20.attn_k_norm.weight,20,norm_scale,norm,11272682720,11272683744,1024,0.0009765625,9.5367431640625e-07,256,0
442,blk.20.attn_norm.weight,20,norm_scale,norm,11272683744,11272695008,11264,0.0107421875,1.049041748046875e-05,2816,0
443,blk.20.attn_output.weight,20,attention,attn_output,11272695008,11279183072,6488064,6.1875,0.00604248046875,4096x2816,12
444,blk.20.attn_q.weight,20,attention,attn_q,11279183072,11285671136,6488064,6.1875,0.00604248046875,2816x4096,12
445,blk.20.attn_q_norm.weight,20,norm_scale,norm,11285671136,11285672160,1024,0.0009765625,9.5367431640625e-07,256,0
446,blk.20.attn_v.weight,20,attention,attn_v,11285672160,11290403040,4730880,4.51171875,0.004405975341796875,2816x2048,14
447,blk.20.ffn_down.weight,20,shared_ffn,shared_ffn_down,11290403040,11296722144,6319104,6.0263671875,0.005885124206542969,2112x2816,8
448,blk.20.ffn_down_exps.scale,20,moe_expert,expert_down_scale,11296722144,11296722656,512,0.00048828125,4.76837158203125e-07,128,0
449,blk.20.ffn_down_exps.weight,20,moe_expert,expert_down,11296722656,11566337760,269615104,257.125,0.2510986328125,704x2816x128,8
450,blk.20.ffn_gate.weight,20,shared_ffn,shared_ffn_gate,11566337760,11569683168,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
451,blk.20.ffn_gate_inp.scale,20,moe_router,router_scale,11569683168,11569694432,11264,0.0107421875,1.049041748046875e-05,2816,0
452,blk.20.ffn_gate_inp.weight,20,moe_router,router_weight,11569694432,11571136224,1441792,1.375,0.0013427734375,2816x128,0
453,blk.20.ffn_gate_up_exps.weight,20,moe_expert,expert_gate_up,11571136224,11856611040,285474816,272.25,0.265869140625,2816x1408x128,12
454,blk.20.ffn_norm.weight,20,norm_scale,norm,11856611040,11856622304,11264,0.0107421875,1.049041748046875e-05,2816,0
455,blk.20.ffn_up.weight,20,shared_ffn,shared_ffn_up,11856622304,11859967712,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
456,blk.20.layer_output_scale.weight,20,norm_scale,layer_output_scale,11859967712,11859967716,4,3.814697265625e-06,3.725290298461914e-09,1,0
457,blk.20.post_attention_norm.weight,20,norm_scale,norm,11859967744,11859979008,11264,0.0107421875,1.049041748046875e-05,2816,0
458,blk.20.post_ffw_norm.weight,20,norm_scale,norm,11859979008,11859990272,11264,0.0107421875,1.049041748046875e-05,2816,0
459,blk.20.post_ffw_norm_1.weight,20,norm_scale,norm,11859990272,11860001536,11264,0.0107421875,1.049041748046875e-05,2816,0
460,blk.20.post_ffw_norm_2.weight,20,norm_scale,norm,11860001536,11860012800,11264,0.0107421875,1.049041748046875e-05,2816,0
461,blk.20.pre_ffw_norm_2.weight,20,norm_scale,norm,11860012800,11860024064,11264,0.0107421875,1.049041748046875e-05,2816,0
462,blk.21.attn_k.weight,21,attention,attn_k,11860024064,11863268096,3244032,3.09375,0.003021240234375,2816x2048,12
463,blk.21.attn_k_norm.weight,21,norm_scale,norm,11863268096,11863269120,1024,0.0009765625,9.5367431640625e-07,256,0
464,blk.21.attn_norm.weight,21,norm_scale,norm,11863269120,11863280384,11264,0.0107421875,1.049041748046875e-05,2816,0
465,blk.21.attn_output.weight,21,attention,attn_output,11863280384,11869768448,6488064,6.1875,0.00604248046875,4096x2816,12
466,blk.21.attn_q.weight,21,attention,attn_q,11869768448,11876256512,6488064,6.1875,0.00604248046875,2816x4096,12
467,blk.21.attn_q_norm.weight,21,norm_scale,norm,11876256512,11876257536,1024,0.0009765625,9.5367431640625e-07,256,0
468,blk.21.attn_v.weight,21,attention,attn_v,11876257536,11879501568,3244032,3.09375,0.003021240234375,2816x2048,12
469,blk.21.ffn_down.weight,21,shared_ffn,shared_ffn_down,11879501568,11883590400,4088832,3.8994140625,0.0038080215454101562,2112x2816,6
470,blk.21.ffn_down_exps.scale,21,moe_expert,expert_down_scale,11883590400,11883590912,512,0.00048828125,4.76837158203125e-07,128,0
471,blk.21.ffn_down_exps.weight,21,moe_expert,expert_down,11883590912,12058047744,174456832,166.375,0.1624755859375,704x2816x128,6
472,blk.21.ffn_gate.weight,21,shared_ffn,shared_ffn_gate,12058047744,12061393152,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
473,blk.21.ffn_gate_inp.scale,21,moe_router,router_scale,12061393152,12061404416,11264,0.0107421875,1.049041748046875e-05,2816,0
474,blk.21.ffn_gate_inp.weight,21,moe_router,router_weight,12061404416,12062846208,1441792,1.375,0.0013427734375,2816x128,0
475,blk.21.ffn_gate_up_exps.weight,21,moe_expert,expert_gate_up,12062846208,12348321024,285474816,272.25,0.265869140625,2816x1408x128,12
476,blk.21.ffn_norm.weight,21,norm_scale,norm,12348321024,12348332288,11264,0.0107421875,1.049041748046875e-05,2816,0
477,blk.21.ffn_up.weight,21,shared_ffn,shared_ffn_up,12348332288,12351677696,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
478,blk.21.layer_output_scale.weight,21,norm_scale,layer_output_scale,12351677696,12351677700,4,3.814697265625e-06,3.725290298461914e-09,1,0
479,blk.21.post_attention_norm.weight,21,norm_scale,norm,12351677728,12351688992,11264,0.0107421875,1.049041748046875e-05,2816,0
480,blk.21.post_ffw_norm.weight,21,norm_scale,norm,12351688992,12351700256,11264,0.0107421875,1.049041748046875e-05,2816,0
481,blk.21.post_ffw_norm_1.weight,21,norm_scale,norm,12351700256,12351711520,11264,0.0107421875,1.049041748046875e-05,2816,0
482,blk.21.post_ffw_norm_2.weight,21,norm_scale,norm,12351711520,12351722784,11264,0.0107421875,1.049041748046875e-05,2816,0
483,blk.21.pre_ffw_norm_2.weight,21,norm_scale,norm,12351722784,12351734048,11264,0.0107421875,1.049041748046875e-05,2816,0
484,blk.22.attn_k.weight,22,attention,attn_k,12351734048,12354978080,3244032,3.09375,0.003021240234375,2816x2048,12
485,blk.22.attn_k_norm.weight,22,norm_scale,norm,12354978080,12354979104,1024,0.0009765625,9.5367431640625e-07,256,0
486,blk.22.attn_norm.weight,22,norm_scale,norm,12354979104,12354990368,11264,0.0107421875,1.049041748046875e-05,2816,0
487,blk.22.attn_output.weight,22,attention,attn_output,12354990368,12361478432,6488064,6.1875,0.00604248046875,4096x2816,12
488,blk.22.attn_q.weight,22,attention,attn_q,12361478432,12367966496,6488064,6.1875,0.00604248046875,2816x4096,12
489,blk.22.attn_q_norm.weight,22,norm_scale,norm,12367966496,12367967520,1024,0.0009765625,9.5367431640625e-07,256,0
490,blk.22.attn_v.weight,22,attention,attn_v,12367967520,12371211552,3244032,3.09375,0.003021240234375,2816x2048,12
491,blk.22.ffn_down.weight,22,shared_ffn,shared_ffn_down,12371211552,12375300384,4088832,3.8994140625,0.0038080215454101562,2112x2816,6
492,blk.22.ffn_down_exps.scale,22,moe_expert,expert_down_scale,12375300384,12375300896,512,0.00048828125,4.76837158203125e-07,128,0
493,blk.22.ffn_down_exps.weight,22,moe_expert,expert_down,12375300896,12549757728,174456832,166.375,0.1624755859375,704x2816x128,6
494,blk.22.ffn_gate.weight,22,shared_ffn,shared_ffn_gate,12549757728,12553103136,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
495,blk.22.ffn_gate_inp.scale,22,moe_router,router_scale,12553103136,12553114400,11264,0.0107421875,1.049041748046875e-05,2816,0
496,blk.22.ffn_gate_inp.weight,22,moe_router,router_weight,12553114400,12554556192,1441792,1.375,0.0013427734375,2816x128,0
497,blk.22.ffn_gate_up_exps.weight,22,moe_expert,expert_gate_up,12554556192,12840031008,285474816,272.25,0.265869140625,2816x1408x128,12
498,blk.22.ffn_norm.weight,22,norm_scale,norm,12840031008,12840042272,11264,0.0107421875,1.049041748046875e-05,2816,0
499,blk.22.ffn_up.weight,22,shared_ffn,shared_ffn_up,12840042272,12843387680,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
500,blk.22.layer_output_scale.weight,22,norm_scale,layer_output_scale,12843387680,12843387684,4,3.814697265625e-06,3.725290298461914e-09,1,0
501,blk.22.post_attention_norm.weight,22,norm_scale,norm,12843387712,12843398976,11264,0.0107421875,1.049041748046875e-05,2816,0
502,blk.22.post_ffw_norm.weight,22,norm_scale,norm,12843398976,12843410240,11264,0.0107421875,1.049041748046875e-05,2816,0
503,blk.22.post_ffw_norm_1.weight,22,norm_scale,norm,12843410240,12843421504,11264,0.0107421875,1.049041748046875e-05,2816,0
504,blk.22.post_ffw_norm_2.weight,22,norm_scale,norm,12843421504,12843432768,11264,0.0107421875,1.049041748046875e-05,2816,0
505,blk.22.pre_ffw_norm_2.weight,22,norm_scale,norm,12843432768,12843444032,11264,0.0107421875,1.049041748046875e-05,2816,0
506,blk.23.attn_k.weight,23,attention,attn_k,12843444032,12845066048,1622016,1.546875,0.0015106201171875,2816x1024,12
507,blk.23.attn_k_norm.weight,23,norm_scale,norm,12845066048,12845068096,2048,0.001953125,1.9073486328125e-06,512,0
508,blk.23.attn_norm.weight,23,norm_scale,norm,12845068096,12845079360,11264,0.0107421875,1.049041748046875e-05,2816,0
509,blk.23.attn_output.weight,23,attention,attn_output,12845079360,12858055488,12976128,12.375,0.0120849609375,8192x2816,12
510,blk.23.attn_q.weight,23,attention,attn_q,12858055488,12871031616,12976128,12.375,0.0120849609375,2816x8192,12
511,blk.23.attn_q_norm.weight,23,norm_scale,norm,12871031616,12871033664,2048,0.001953125,1.9073486328125e-06,512,0
512,blk.23.ffn_down.weight,23,shared_ffn,shared_ffn_down,12871033664,12877352768,6319104,6.0263671875,0.005885124206542969,2112x2816,8
513,blk.23.ffn_down_exps.scale,23,moe_expert,expert_down_scale,12877352768,12877353280,512,0.00048828125,4.76837158203125e-07,128,0
514,blk.23.ffn_down_exps.weight,23,moe_expert,expert_down,12877353280,13146968384,269615104,257.125,0.2510986328125,704x2816x128,8
515,blk.23.ffn_gate.weight,23,shared_ffn,shared_ffn_gate,13146968384,13150313792,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
516,blk.23.ffn_gate_inp.scale,23,moe_router,router_scale,13150313792,13150325056,11264,0.0107421875,1.049041748046875e-05,2816,0
517,blk.23.ffn_gate_inp.weight,23,moe_router,router_weight,13150325056,13151766848,1441792,1.375,0.0013427734375,2816x128,0
518,blk.23.ffn_gate_up_exps.weight,23,moe_expert,expert_gate_up,13151766848,13437241664,285474816,272.25,0.265869140625,2816x1408x128,12
519,blk.23.ffn_norm.weight,23,norm_scale,norm,13437241664,13437252928,11264,0.0107421875,1.049041748046875e-05,2816,0
520,blk.23.ffn_up.weight,23,shared_ffn,shared_ffn_up,13437252928,13440598336,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
521,blk.23.layer_output_scale.weight,23,norm_scale,layer_output_scale,13440598336,13440598340,4,3.814697265625e-06,3.725290298461914e-09,1,0
522,blk.23.post_attention_norm.weight,23,norm_scale,norm,13440598368,13440609632,11264,0.0107421875,1.049041748046875e-05,2816,0
523,blk.23.post_ffw_norm.weight,23,norm_scale,norm,13440609632,13440620896,11264,0.0107421875,1.049041748046875e-05,2816,0
524,blk.23.post_ffw_norm_1.weight,23,norm_scale,norm,13440620896,13440632160,11264,0.0107421875,1.049041748046875e-05,2816,0
525,blk.23.post_ffw_norm_2.weight,23,norm_scale,norm,13440632160,13440643424,11264,0.0107421875,1.049041748046875e-05,2816,0
526,blk.23.pre_ffw_norm_2.weight,23,norm_scale,norm,13440643424,13440654688,11264,0.0107421875,1.049041748046875e-05,2816,0
527,blk.24.attn_k.weight,24,attention,attn_k,13440654688,13443898720,3244032,3.09375,0.003021240234375,2816x2048,12
528,blk.24.attn_k_norm.weight,24,norm_scale,norm,13443898720,13443899744,1024,0.0009765625,9.5367431640625e-07,256,0
529,blk.24.attn_norm.weight,24,norm_scale,norm,13443899744,13443911008,11264,0.0107421875,1.049041748046875e-05,2816,0
530,blk.24.attn_output.weight,24,attention,attn_output,13443911008,13450399072,6488064,6.1875,0.00604248046875,4096x2816,12
531,blk.24.attn_q.weight,24,attention,attn_q,13450399072,13456887136,6488064,6.1875,0.00604248046875,2816x4096,12
532,blk.24.attn_q_norm.weight,24,norm_scale,norm,13456887136,13456888160,1024,0.0009765625,9.5367431640625e-07,256,0
533,blk.24.attn_v.weight,24,attention,attn_v,13456888160,13461619040,4730880,4.51171875,0.004405975341796875,2816x2048,14
534,blk.24.ffn_down.weight,24,shared_ffn,shared_ffn_down,13461619040,13465707872,4088832,3.8994140625,0.0038080215454101562,2112x2816,6
535,blk.24.ffn_down_exps.scale,24,moe_expert,expert_down_scale,13465707872,13465708384,512,0.00048828125,4.76837158203125e-07,128,0
536,blk.24.ffn_down_exps.weight,24,moe_expert,expert_down,13465708384,13640165216,174456832,166.375,0.1624755859375,704x2816x128,6
537,blk.24.ffn_gate.weight,24,shared_ffn,shared_ffn_gate,13640165216,13643510624,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
538,blk.24.ffn_gate_inp.scale,24,moe_router,router_scale,13643510624,13643521888,11264,0.0107421875,1.049041748046875e-05,2816,0
539,blk.24.ffn_gate_inp.weight,24,moe_router,router_weight,13643521888,13644963680,1441792,1.375,0.0013427734375,2816x128,0
540,blk.24.ffn_gate_up_exps.weight,24,moe_expert,expert_gate_up,13644963680,13930438496,285474816,272.25,0.265869140625,2816x1408x128,12
541,blk.24.ffn_norm.weight,24,norm_scale,norm,13930438496,13930449760,11264,0.0107421875,1.049041748046875e-05,2816,0
542,blk.24.ffn_up.weight,24,shared_ffn,shared_ffn_up,13930449760,13933795168,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
543,blk.24.layer_output_scale.weight,24,norm_scale,layer_output_scale,13933795168,13933795172,4,3.814697265625e-06,3.725290298461914e-09,1,0
544,blk.24.post_attention_norm.weight,24,norm_scale,norm,13933795200,13933806464,11264,0.0107421875,1.049041748046875e-05,2816,0
545,blk.24.post_ffw_norm.weight,24,norm_scale,norm,13933806464,13933817728,11264,0.0107421875,1.049041748046875e-05,2816,0
546,blk.24.post_ffw_norm_1.weight,24,norm_scale,norm,13933817728,13933828992,11264,0.0107421875,1.049041748046875e-05,2816,0
547,blk.24.post_ffw_norm_2.weight,24,norm_scale,norm,13933828992,13933840256,11264,0.0107421875,1.049041748046875e-05,2816,0
548,blk.24.pre_ffw_norm_2.weight,24,norm_scale,norm,13933840256,13933851520,11264,0.0107421875,1.049041748046875e-05,2816,0
549,blk.25.attn_k.weight,25,attention,attn_k,13933851520,13937095552,3244032,3.09375,0.003021240234375,2816x2048,12
550,blk.25.attn_k_norm.weight,25,norm_scale,norm,13937095552,13937096576,1024,0.0009765625,9.5367431640625e-07,256,0
551,blk.25.attn_norm.weight,25,norm_scale,norm,13937096576,13937107840,11264,0.0107421875,1.049041748046875e-05,2816,0
552,blk.25.attn_output.weight,25,attention,attn_output,13937107840,13943595904,6488064,6.1875,0.00604248046875,4096x2816,12
553,blk.25.attn_q.weight,25,attention,attn_q,13943595904,13950083968,6488064,6.1875,0.00604248046875,2816x4096,12
554,blk.25.attn_q_norm.weight,25,norm_scale,norm,13950083968,13950084992,1024,0.0009765625,9.5367431640625e-07,256,0
555,blk.25.attn_v.weight,25,attention,attn_v,13950084992,13954815872,4730880,4.51171875,0.004405975341796875,2816x2048,14
556,blk.25.ffn_down.weight,25,shared_ffn,shared_ffn_down,13954815872,13958904704,4088832,3.8994140625,0.0038080215454101562,2112x2816,6
557,blk.25.ffn_down_exps.scale,25,moe_expert,expert_down_scale,13958904704,13958905216,512,0.00048828125,4.76837158203125e-07,128,0
558,blk.25.ffn_down_exps.weight,25,moe_expert,expert_down,13958905216,14133362048,174456832,166.375,0.1624755859375,704x2816x128,6
559,blk.25.ffn_gate.weight,25,shared_ffn,shared_ffn_gate,14133362048,14136707456,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
560,blk.25.ffn_gate_inp.scale,25,moe_router,router_scale,14136707456,14136718720,11264,0.0107421875,1.049041748046875e-05,2816,0
561,blk.25.ffn_gate_inp.weight,25,moe_router,router_weight,14136718720,14138160512,1441792,1.375,0.0013427734375,2816x128,0
562,blk.25.ffn_gate_up_exps.weight,25,moe_expert,expert_gate_up,14138160512,14423635328,285474816,272.25,0.265869140625,2816x1408x128,12
563,blk.25.ffn_norm.weight,25,norm_scale,norm,14423635328,14423646592,11264,0.0107421875,1.049041748046875e-05,2816,0
564,blk.25.ffn_up.weight,25,shared_ffn,shared_ffn_up,14423646592,14426992000,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
565,blk.25.layer_output_scale.weight,25,norm_scale,layer_output_scale,14426992000,14426992004,4,3.814697265625e-06,3.725290298461914e-09,1,0
566,blk.25.post_attention_norm.weight,25,norm_scale,norm,14426992032,14427003296,11264,0.0107421875,1.049041748046875e-05,2816,0
567,blk.25.post_ffw_norm.weight,25,norm_scale,norm,14427003296,14427014560,11264,0.0107421875,1.049041748046875e-05,2816,0
568,blk.25.post_ffw_norm_1.weight,25,norm_scale,norm,14427014560,14427025824,11264,0.0107421875,1.049041748046875e-05,2816,0
569,blk.25.post_ffw_norm_2.weight,25,norm_scale,norm,14427025824,14427037088,11264,0.0107421875,1.049041748046875e-05,2816,0
570,blk.25.pre_ffw_norm_2.weight,25,norm_scale,norm,14427037088,14427048352,11264,0.0107421875,1.049041748046875e-05,2816,0
571,blk.26.attn_k.weight,26,attention,attn_k,14427048352,14430292384,3244032,3.09375,0.003021240234375,2816x2048,12
572,blk.26.attn_k_norm.weight,26,norm_scale,norm,14430292384,14430293408,1024,0.0009765625,9.5367431640625e-07,256,0
573,blk.26.attn_norm.weight,26,norm_scale,norm,14430293408,14430304672,11264,0.0107421875,1.049041748046875e-05,2816,0
574,blk.26.attn_output.weight,26,attention,attn_output,14430304672,14436792736,6488064,6.1875,0.00604248046875,4096x2816,12
575,blk.26.attn_q.weight,26,attention,attn_q,14436792736,14443280800,6488064,6.1875,0.00604248046875,2816x4096,12
576,blk.26.attn_q_norm.weight,26,norm_scale,norm,14443280800,14443281824,1024,0.0009765625,9.5367431640625e-07,256,0
577,blk.26.attn_v.weight,26,attention,attn_v,14443281824,14448012704,4730880,4.51171875,0.004405975341796875,2816x2048,14
578,blk.26.ffn_down.weight,26,shared_ffn,shared_ffn_down,14448012704,14454331808,6319104,6.0263671875,0.005885124206542969,2112x2816,8
579,blk.26.ffn_down_exps.scale,26,moe_expert,expert_down_scale,14454331808,14454332320,512,0.00048828125,4.76837158203125e-07,128,0
580,blk.26.ffn_down_exps.weight,26,moe_expert,expert_down,14454332320,14723947424,269615104,257.125,0.2510986328125,704x2816x128,8
581,blk.26.ffn_gate.weight,26,shared_ffn,shared_ffn_gate,14723947424,14727292832,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
582,blk.26.ffn_gate_inp.scale,26,moe_router,router_scale,14727292832,14727304096,11264,0.0107421875,1.049041748046875e-05,2816,0
583,blk.26.ffn_gate_inp.weight,26,moe_router,router_weight,14727304096,14728745888,1441792,1.375,0.0013427734375,2816x128,0
584,blk.26.ffn_gate_up_exps.weight,26,moe_expert,expert_gate_up,14728745888,15014220704,285474816,272.25,0.265869140625,2816x1408x128,12
585,blk.26.ffn_norm.weight,26,norm_scale,norm,15014220704,15014231968,11264,0.0107421875,1.049041748046875e-05,2816,0
586,blk.26.ffn_up.weight,26,shared_ffn,shared_ffn_up,15014231968,15017577376,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
587,blk.26.layer_output_scale.weight,26,norm_scale,layer_output_scale,15017577376,15017577380,4,3.814697265625e-06,3.725290298461914e-09,1,0
588,blk.26.post_attention_norm.weight,26,norm_scale,norm,15017577408,15017588672,11264,0.0107421875,1.049041748046875e-05,2816,0
589,blk.26.post_ffw_norm.weight,26,norm_scale,norm,15017588672,15017599936,11264,0.0107421875,1.049041748046875e-05,2816,0
590,blk.26.post_ffw_norm_1.weight,26,norm_scale,norm,15017599936,15017611200,11264,0.0107421875,1.049041748046875e-05,2816,0
591,blk.26.post_ffw_norm_2.weight,26,norm_scale,norm,15017611200,15017622464,11264,0.0107421875,1.049041748046875e-05,2816,0
592,blk.26.pre_ffw_norm_2.weight,26,norm_scale,norm,15017622464,15017633728,11264,0.0107421875,1.049041748046875e-05,2816,0
593,blk.27.attn_k.weight,27,attention,attn_k,15017633728,15020877760,3244032,3.09375,0.003021240234375,2816x2048,12
594,blk.27.attn_k_norm.weight,27,norm_scale,norm,15020877760,15020878784,1024,0.0009765625,9.5367431640625e-07,256,0
595,blk.27.attn_norm.weight,27,norm_scale,norm,15020878784,15020890048,11264,0.0107421875,1.049041748046875e-05,2816,0
596,blk.27.attn_output.weight,27,attention,attn_output,15020890048,15027378112,6488064,6.1875,0.00604248046875,4096x2816,12
597,blk.27.attn_q.weight,27,attention,attn_q,15027378112,15033866176,6488064,6.1875,0.00604248046875,2816x4096,12
598,blk.27.attn_q_norm.weight,27,norm_scale,norm,15033866176,15033867200,1024,0.0009765625,9.5367431640625e-07,256,0
599,blk.27.attn_v.weight,27,attention,attn_v,15033867200,15038598080,4730880,4.51171875,0.004405975341796875,2816x2048,14
600,blk.27.ffn_down.weight,27,shared_ffn,shared_ffn_down,15038598080,15044917184,6319104,6.0263671875,0.005885124206542969,2112x2816,8
601,blk.27.ffn_down_exps.scale,27,moe_expert,expert_down_scale,15044917184,15044917696,512,0.00048828125,4.76837158203125e-07,128,0
602,blk.27.ffn_down_exps.weight,27,moe_expert,expert_down,15044917696,15314532800,269615104,257.125,0.2510986328125,704x2816x128,8
603,blk.27.ffn_gate.weight,27,shared_ffn,shared_ffn_gate,15314532800,15317878208,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
604,blk.27.ffn_gate_inp.scale,27,moe_router,router_scale,15317878208,15317889472,11264,0.0107421875,1.049041748046875e-05,2816,0
605,blk.27.ffn_gate_inp.weight,27,moe_router,router_weight,15317889472,15319331264,1441792,1.375,0.0013427734375,2816x128,0
606,blk.27.ffn_gate_up_exps.weight,27,moe_expert,expert_gate_up,15319331264,15604806080,285474816,272.25,0.265869140625,2816x1408x128,12
607,blk.27.ffn_norm.weight,27,norm_scale,norm,15604806080,15604817344,11264,0.0107421875,1.049041748046875e-05,2816,0
608,blk.27.ffn_up.weight,27,shared_ffn,shared_ffn_up,15604817344,15608162752,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
609,blk.27.layer_output_scale.weight,27,norm_scale,layer_output_scale,15608162752,15608162756,4,3.814697265625e-06,3.725290298461914e-09,1,0
610,blk.27.post_attention_norm.weight,27,norm_scale,norm,15608162784,15608174048,11264,0.0107421875,1.049041748046875e-05,2816,0
611,blk.27.post_ffw_norm.weight,27,norm_scale,norm,15608174048,15608185312,11264,0.0107421875,1.049041748046875e-05,2816,0
612,blk.27.post_ffw_norm_1.weight,27,norm_scale,norm,15608185312,15608196576,11264,0.0107421875,1.049041748046875e-05,2816,0
613,blk.27.post_ffw_norm_2.weight,27,norm_scale,norm,15608196576,15608207840,11264,0.0107421875,1.049041748046875e-05,2816,0
614,blk.27.pre_ffw_norm_2.weight,27,norm_scale,norm,15608207840,15608219104,11264,0.0107421875,1.049041748046875e-05,2816,0
615,blk.28.attn_k.weight,28,attention,attn_k,15608219104,15611463136,3244032,3.09375,0.003021240234375,2816x2048,12
616,blk.28.attn_k_norm.weight,28,norm_scale,norm,15611463136,15611464160,1024,0.0009765625,9.5367431640625e-07,256,0
617,blk.28.attn_norm.weight,28,norm_scale,norm,15611464160,15611475424,11264,0.0107421875,1.049041748046875e-05,2816,0
618,blk.28.attn_output.weight,28,attention,attn_output,15611475424,15617963488,6488064,6.1875,0.00604248046875,4096x2816,12
619,blk.28.attn_q.weight,28,attention,attn_q,15617963488,15624451552,6488064,6.1875,0.00604248046875,2816x4096,12
620,blk.28.attn_q_norm.weight,28,norm_scale,norm,15624451552,15624452576,1024,0.0009765625,9.5367431640625e-07,256,0
621,blk.28.attn_v.weight,28,attention,attn_v,15624452576,15629183456,4730880,4.51171875,0.004405975341796875,2816x2048,14
622,blk.28.ffn_down.weight,28,shared_ffn,shared_ffn_down,15629183456,15635502560,6319104,6.0263671875,0.005885124206542969,2112x2816,8
623,blk.28.ffn_down_exps.scale,28,moe_expert,expert_down_scale,15635502560,15635503072,512,0.00048828125,4.76837158203125e-07,128,0
624,blk.28.ffn_down_exps.weight,28,moe_expert,expert_down,15635503072,15905118176,269615104,257.125,0.2510986328125,704x2816x128,8
625,blk.28.ffn_gate.weight,28,shared_ffn,shared_ffn_gate,15905118176,15908463584,3345408,3.1904296875,0.0031156539916992188,2816x2112,12
626,blk.28.ffn_gate_inp.scale,28,moe_router,router_scale,15908463584,15908474848,11264,0.0107421875,1.049041748046875e-05,2816,0
627,blk.28.ffn_gate_inp.weight,28,moe_router,router_weight,15908474848,15909916640,1441792,1.375,0.0013427734375,2816x128,0
